stock,animal_name,animal_id,batch,birth date,sex,genotype,sex gen,date_of_experiment,experimenter,age weeks,parameter,data
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.1f,7406985,C9ORF-Behav-2,2021-10-19,Male,,,2022-10-20,nan,52,Weight,37.07
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.1f,7406985,C9ORF-Behav-2,2021-10-19,Male,,,2022-11-17,nan,56,Weight,36.79
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.1f,7406985,C9ORF-Behav-2,2021-10-19,Male,,,2022-11-30,nan,58,Weight,36.8
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.1f,7406985,C9ORF-Behav-2,2021-10-19,Male,,,2022-12-16,nan,60,Weight,37.23
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.1f,7406985,C9ORF-Behav-2,2021-10-19,Male,,,2022-12-19,nan,60,Weight,36.48
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.1f,7406985,C9ORF-Behav-2,2021-10-19,Male,,,2022-02-26,nan,18,Weight,33.3
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.1f,7406985,C9ORF-Behav-2,2021-10-19,Male,,,2022-01-07,nan,12,Weight,30.24
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.1f,7406985,C9ORF-Behav-2,2021-10-19,Male,,,2022-01-13,nan,12,Weight,31.03
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.1f,7406985,C9ORF-Behav-2,2021-10-19,Male,,,2022-01-28,nan,14,Weight,32.24
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.1f,7406985,C9ORF-Behav-2,2021-10-19,Male,,,2022-02-18,nan,17,Weight,31.79
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.1f,7406985,C9ORF-Behav-2,2021-10-19,Male,,,2022-03-17,nan,21,Weight,34.23
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.1f,7406985,C9ORF-Behav-2,2021-10-19,Male,,,2022-04-19,nan,26,Weight,34.31
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.1f,7406985,C9ORF-Behav-2,2021-10-19,Male,,,2022-04-25,nan,26,Weight,34.65
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.1f,7406985,C9ORF-Behav-2,2021-10-19,Male,,,2022-10-12,nan,51,Weight,36.44
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.1f,7406985,C9ORF-Behav-2,2021-10-19,Male,,,2022-11-01,nan,54,Weight,36.28
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.1f,7406985,C9ORF-Behav-2,2021-10-19,Male,,,2022-12-29,nan,62,Weight,36.22
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.1f,7406985,C9ORF-Behav-2,2021-10-19,Male,,,2023-01-04,nan,62,Weight,37.11
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.1f,7406985,C9ORF-Behav-2,2021-10-19,Male,,,2021-11-23,nan,5,Weight,19.39
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.1f,7406985,C9ORF-Behav-2,2021-10-19,Male,,,2021-12-02,nan,6,Weight,25.08
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.1f,7406985,C9ORF-Behav-2,2021-10-19,Male,,,2022-07-13,nan,38,Weight,34.56
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.1f,7406985,C9ORF-Behav-2,2021-10-19,Male,,,2022-07-26,nan,40,Weight,35.09
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2a,7410186,C9ORF-Behav-2,2021-10-24,Female,,,2021-11-17,nan,4,Weight,10.48
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2a,7410186,C9ORF-Behav-2,2021-10-24,Female,,,2021-11-23,nan,4,Weight,14.85
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2a,7410186,C9ORF-Behav-2,2021-10-24,Female,,,2021-12-17,nan,8,Weight,20.04
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2a,7410186,C9ORF-Behav-2,2021-10-24,Female,,,2021-12-23,nan,8,Weight,20.36
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2a,7410186,C9ORF-Behav-2,2021-10-24,Female,,,2021-12-31,nan,9,Weight,21.62
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2a,7410186,C9ORF-Behav-2,2021-10-24,Female,,,2022-01-07,nan,10,Weight,21.6
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2a,7410186,C9ORF-Behav-2,2021-10-24,Female,,,2022-01-28,nan,13,Weight,22.92
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2a,7410186,C9ORF-Behav-2,2021-10-24,Female,,,2022-02-12,nan,16,Weight,22.91
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2a,7410186,C9ORF-Behav-2,2021-10-24,Female,,,2022-02-18,nan,16,Weight,22.4
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2a,7410186,C9ORF-Behav-2,2021-10-24,Female,,,2022-03-07,nan,20,Weight,23.32
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2a,7410186,C9ORF-Behav-2,2021-10-24,Female,,,2022-03-17,nan,20,Weight,23.76
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2a,7410186,C9ORF-Behav-2,2021-10-24,Female,,,2022-03-29,nan,22,Weight,23.93
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2a,7410186,C9ORF-Behav-2,2021-10-24,Female,,,2022-04-06,nan,23,Weight,23.8
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2a,7410186,C9ORF-Behav-2,2021-10-24,Female,,,2022-04-12,nan,24,Weight,24.63
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2a,7410186,C9ORF-Behav-2,2021-10-24,Female,,,2022-04-19,nan,24,Weight,24.77
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2a,7410186,C9ORF-Behav-2,2021-10-24,Female,,,2022-05-11,nan,28,Weight,24.69
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2a,7410186,C9ORF-Behav-2,2021-10-24,Female,,,2022-05-18,nan,28,Weight,25.29
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2a,7410186,C9ORF-Behav-2,2021-10-24,Female,,,2022-05-30,nan,31,Weight,25.15
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2a,7410186,C9ORF-Behav-2,2021-10-24,Female,,,2022-06-14,nan,32,Weight,26.42
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2a,7410186,C9ORF-Behav-2,2021-10-24,Female,,,2022-06-29,nan,35,Weight,25.31
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2a,7410186,C9ORF-Behav-2,2021-10-24,Female,,,2022-07-13,nan,36,Weight,26.45
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2a,7410186,C9ORF-Behav-2,2021-10-24,Female,,,2022-07-26,nan,39,Weight,27.47
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2a,7410186,C9ORF-Behav-2,2021-10-24,Female,,,2022-08-16,nan,42,Weight,29.29
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2a,7410186,C9ORF-Behav-2,2021-10-24,Female,,,2022-09-08,nan,46,Weight,27.7
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2a,7410186,C9ORF-Behav-2,2021-10-24,Female,,,2022-09-22,nan,47,Weight,28.89
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2a,7410186,C9ORF-Behav-2,2021-10-24,Female,,,2022-10-12,nan,50,Weight,29.49
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2a,7410186,C9ORF-Behav-2,2021-10-24,Female,,,2022-11-17,nan,55,Weight,29.82
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2a,7410186,C9ORF-Behav-2,2021-10-24,Female,,,2022-12-16,nan,58,Weight,30.36
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2a,7410186,C9ORF-Behav-2,2021-10-24,Female,,,2022-12-19,nan,60,Weight,30.84
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2a,7410186,C9ORF-Behav-2,2021-10-24,Female,,,2022-12-29,nan,61,Weight,30.67
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2a,7410186,C9ORF-Behav-2,2021-10-24,Female,,,2023-01-26,nan,65,Weight,29.21
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2a,7410186,C9ORF-Behav-2,2021-10-24,Female,,,2022-01-13,nan,12,Weight,21.91
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2a,7410186,C9ORF-Behav-2,2021-10-24,Female,,,2022-02-03,nan,14,Weight,22.11
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2a,7410186,C9ORF-Behav-2,2021-10-24,Female,,,2022-02-26,nan,17,Weight,23.11
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2a,7410186,C9ORF-Behav-2,2021-10-24,Female,,,2022-03-22,nan,21,Weight,23.96
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2a,7410186,C9ORF-Behav-2,2021-10-24,Female,,,2022-04-25,nan,26,Weight,25.61
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2a,7410186,C9ORF-Behav-2,2021-10-24,Female,,,2022-10-20,nan,51,Weight,28.11
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2a,7410186,C9ORF-Behav-2,2021-10-24,Female,,,2022-11-01,nan,54,Weight,27.54
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2a,7410186,C9ORF-Behav-2,2021-10-24,Female,,,2023-01-04,nan,62,Weight,32.21
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2a,7410186,C9ORF-Behav-2,2021-10-24,Female,,,2023-01-12,nan,62,Weight,30.13
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2a,7410186,C9ORF-Behav-2,2021-10-24,Female,,,2022-08-30,nan,44,Weight,27.65
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2a,7410186,C9ORF-Behav-2,2021-10-24,Female,,,2022-11-30,nan,57,Weight,29.74
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2a,7410186,C9ORF-Behav-2,2021-10-24,Female,,,2021-12-02,nan,5,Weight,18.02
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2a,7410186,C9ORF-Behav-2,2021-10-24,Female,,,2021-12-10,nan,6,Weight,18.81
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2b,7410187,C9ORF-Behav-2,2021-10-24,Female,,,2021-11-17,nan,4,Weight,9.38
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2b,7410187,C9ORF-Behav-2,2021-10-24,Female,,,2021-11-23,nan,4,Weight,12.9
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2b,7410187,C9ORF-Behav-2,2021-10-24,Female,,,2021-12-17,nan,8,Weight,18.07
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2b,7410187,C9ORF-Behav-2,2021-10-24,Female,,,2021-12-23,nan,8,Weight,18.79
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2b,7410187,C9ORF-Behav-2,2021-10-24,Female,,,2021-12-31,nan,9,Weight,19.62
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2b,7410187,C9ORF-Behav-2,2021-10-24,Female,,,2022-01-07,nan,10,Weight,20.38
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2b,7410187,C9ORF-Behav-2,2021-10-24,Female,,,2022-01-28,nan,13,Weight,21.23
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2b,7410187,C9ORF-Behav-2,2021-10-24,Female,,,2022-02-12,nan,16,Weight,22.54
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2b,7410187,C9ORF-Behav-2,2021-10-24,Female,,,2022-02-18,nan,16,Weight,22.01
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2b,7410187,C9ORF-Behav-2,2021-10-24,Female,,,2022-03-07,nan,20,Weight,22.2
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2b,7410187,C9ORF-Behav-2,2021-10-24,Female,,,2022-03-17,nan,20,Weight,22.56
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2b,7410187,C9ORF-Behav-2,2021-10-24,Female,,,2022-03-29,nan,22,Weight,23.63
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2b,7410187,C9ORF-Behav-2,2021-10-24,Female,,,2022-04-06,nan,23,Weight,23.66
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2b,7410187,C9ORF-Behav-2,2021-10-24,Female,,,2022-04-12,nan,24,Weight,22.99
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2b,7410187,C9ORF-Behav-2,2021-10-24,Female,,,2022-04-19,nan,24,Weight,23.31
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2b,7410187,C9ORF-Behav-2,2021-10-24,Female,,,2022-05-11,nan,28,Weight,24.24
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2b,7410187,C9ORF-Behav-2,2021-10-24,Female,,,2022-05-18,nan,28,Weight,23.59
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2b,7410187,C9ORF-Behav-2,2021-10-24,Female,,,2022-05-30,nan,31,Weight,24
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2b,7410187,C9ORF-Behav-2,2021-10-24,Female,,,2022-06-14,nan,32,Weight,24.46
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2b,7410187,C9ORF-Behav-2,2021-10-24,Female,,,2022-06-29,nan,35,Weight,26.38
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2b,7410187,C9ORF-Behav-2,2021-10-24,Female,,,2022-07-13,nan,36,Weight,24.78
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2b,7410187,C9ORF-Behav-2,2021-10-24,Female,,,2022-07-26,nan,39,Weight,25.04
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2b,7410187,C9ORF-Behav-2,2021-10-24,Female,,,2022-08-16,nan,42,Weight,26.31
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2b,7410187,C9ORF-Behav-2,2021-10-24,Female,,,2022-09-08,nan,46,Weight,26.16
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2b,7410187,C9ORF-Behav-2,2021-10-24,Female,,,2022-09-22,nan,47,Weight,26.35
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2b,7410187,C9ORF-Behav-2,2021-10-24,Female,,,2022-10-12,nan,50,Weight,26.19
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2b,7410187,C9ORF-Behav-2,2021-10-24,Female,,,2022-11-17,nan,55,Weight,26.88
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2b,7410187,C9ORF-Behav-2,2021-10-24,Female,,,2022-12-16,nan,58,Weight,27.07
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2b,7410187,C9ORF-Behav-2,2021-10-24,Female,,,2022-12-19,nan,60,Weight,27.26
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2b,7410187,C9ORF-Behav-2,2021-10-24,Female,,,2022-12-29,nan,61,Weight,26.69
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2b,7410187,C9ORF-Behav-2,2021-10-24,Female,,,2023-02-01,nan,66,Weight,27.42
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2b,7410187,C9ORF-Behav-2,2021-10-24,Female,,,2023-02-10,nan,66,Weight,27.59
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2b,7410187,C9ORF-Behav-2,2021-10-24,Female,,,2023-02-24,nan,69,Weight,27.01
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2b,7410187,C9ORF-Behav-2,2021-10-24,Female,,,2023-03-03,nan,70,Weight,26.54
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2b,7410187,C9ORF-Behav-2,2021-10-24,Female,,,2023-01-26,nan,65,Weight,27.87
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2b,7410187,C9ORF-Behav-2,2021-10-24,Female,,,2022-01-13,nan,12,Weight,20.8
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2b,7410187,C9ORF-Behav-2,2021-10-24,Female,,,2022-02-03,nan,14,Weight,20.54
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2b,7410187,C9ORF-Behav-2,2021-10-24,Female,,,2022-02-26,nan,17,Weight,22.23
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2b,7410187,C9ORF-Behav-2,2021-10-24,Female,,,2022-03-22,nan,21,Weight,22.82
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2b,7410187,C9ORF-Behav-2,2021-10-24,Female,,,2022-04-25,nan,26,Weight,24.53
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2b,7410187,C9ORF-Behav-2,2021-10-24,Female,,,2022-10-20,nan,51,Weight,25.36
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2b,7410187,C9ORF-Behav-2,2021-10-24,Female,,,2022-11-01,nan,54,Weight,26.3
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2b,7410187,C9ORF-Behav-2,2021-10-24,Female,,,2023-01-04,nan,62,Weight,27.5
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2b,7410187,C9ORF-Behav-2,2021-10-24,Female,,,2023-01-12,nan,62,Weight,27.52
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2b,7410187,C9ORF-Behav-2,2021-10-24,Female,,,2022-08-30,nan,44,Weight,26.63
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2b,7410187,C9ORF-Behav-2,2021-10-24,Female,,,2022-11-30,nan,57,Weight,27.26
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2b,7410187,C9ORF-Behav-2,2021-10-24,Female,,,2021-12-02,nan,5,Weight,18.36
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2b,7410187,C9ORF-Behav-2,2021-10-24,Female,,,2021-12-10,nan,6,Weight,17.61
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2c,7410188,C9ORF-Behav-2,2021-10-24,Female,,,2021-11-17,nan,4,Weight,9.89
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2c,7410188,C9ORF-Behav-2,2021-10-24,Female,,,2021-11-23,nan,4,Weight,14.33
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2c,7410188,C9ORF-Behav-2,2021-10-24,Female,,,2021-12-17,nan,8,Weight,19.48
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2c,7410188,C9ORF-Behav-2,2021-10-24,Female,,,2021-12-23,nan,8,Weight,19.36
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2c,7410188,C9ORF-Behav-2,2021-10-24,Female,,,2021-12-31,nan,9,Weight,21.13
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2c,7410188,C9ORF-Behav-2,2021-10-24,Female,,,2022-01-07,nan,10,Weight,20.53
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2c,7410188,C9ORF-Behav-2,2021-10-24,Female,,,2022-01-28,nan,13,Weight,22.28
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2c,7410188,C9ORF-Behav-2,2021-10-24,Female,,,2022-02-11,nan,16,Weight,23.14
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2c,7410188,C9ORF-Behav-2,2021-10-24,Female,,,2022-02-18,nan,16,Weight,23.77
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2c,7410188,C9ORF-Behav-2,2021-10-24,Female,,,2022-03-06,nan,20,Weight,22.84
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2c,7410188,C9ORF-Behav-2,2021-10-24,Female,,,2022-03-07,nan,20,Weight,22.92
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2c,7410188,C9ORF-Behav-2,2021-10-24,Female,,,2022-03-08,nan,20,Weight,22.05
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2c,7410188,C9ORF-Behav-2,2021-10-24,Female,,,2022-03-08,nan,20,Weight,22.03
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2c,7410188,C9ORF-Behav-2,2021-10-24,Female,,,2022-03-09,nan,20,Weight,22.67
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2c,7410188,C9ORF-Behav-2,2021-10-24,Female,,,2022-03-10,nan,20,Weight,22.12
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2c,7410188,C9ORF-Behav-2,2021-10-24,Female,,,2022-03-11,nan,20,Weight,23.1
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2c,7410188,C9ORF-Behav-2,2021-10-24,Female,,,2022-03-17,nan,20,Weight,22.48
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2c,7410188,C9ORF-Behav-2,2021-10-24,Female,,,2022-03-29,nan,22,Weight,23.31
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2c,7410188,C9ORF-Behav-2,2021-10-24,Female,,,2022-04-06,nan,23,Weight,23.58
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2c,7410188,C9ORF-Behav-2,2021-10-24,Female,,,2022-04-12,nan,24,Weight,24.78
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2c,7410188,C9ORF-Behav-2,2021-10-24,Female,,,2022-04-19,nan,24,Weight,24.22
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2c,7410188,C9ORF-Behav-2,2021-10-24,Female,,,2022-05-11,nan,28,Weight,23.89
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2c,7410188,C9ORF-Behav-2,2021-10-24,Female,,,2022-05-18,nan,28,Weight,24.79
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2c,7410188,C9ORF-Behav-2,2021-10-24,Female,,,2022-05-30,nan,31,Weight,26.11
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2c,7410188,C9ORF-Behav-2,2021-10-24,Female,,,2022-06-14,nan,32,Weight,26.1
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2c,7410188,C9ORF-Behav-2,2021-10-24,Female,,,2022-06-29,nan,35,Weight,25.42
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2c,7410188,C9ORF-Behav-2,2021-10-24,Female,,,2022-07-13,nan,36,Weight,26.86
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2c,7410188,C9ORF-Behav-2,2021-10-24,Female,,,2022-07-26,nan,39,Weight,27.53
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2c,7410188,C9ORF-Behav-2,2021-10-24,Female,,,2022-08-16,nan,42,Weight,27.14
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2c,7410188,C9ORF-Behav-2,2021-10-24,Female,,,2022-09-08,nan,46,Weight,28.62
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2c,7410188,C9ORF-Behav-2,2021-10-24,Female,,,2022-09-22,nan,47,Weight,26.37
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2c,7410188,C9ORF-Behav-2,2021-10-24,Female,,,2022-10-12,nan,50,Weight,29.64
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2c,7410188,C9ORF-Behav-2,2021-10-24,Female,,,2022-10-23,nan,52,Weight,27.03
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2c,7410188,C9ORF-Behav-2,2021-10-24,Female,,,2022-10-24,nan,52,Weight,26.32
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2c,7410188,C9ORF-Behav-2,2021-10-24,Female,,,2022-10-25,nan,52,Weight,26.88
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2c,7410188,C9ORF-Behav-2,2021-10-24,Female,,,2022-10-26,nan,52,Weight,27.62
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2c,7410188,C9ORF-Behav-2,2021-10-24,Female,,,2022-11-16,nan,55,Weight,27.54
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2c,7410188,C9ORF-Behav-2,2021-10-24,Female,,,2022-11-17,nan,55,Weight,27.2
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2c,7410188,C9ORF-Behav-2,2021-10-24,Female,,,2022-11-24,nan,56,Weight,29.28
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/6.2c,7410188,C9ORF-Behav-2,2021-10-24,Female,,,2022-12-16,nan,58,Weight,27.77
