stock,animal_name,animal_id,batch,birth date,sex,genotype,sex gen,date_of_experiment,experimenter,age weeks,parameter,data
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3c,7415203,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-04-12,nan,24,Weight,34.6
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3c,7415203,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-04-20,nan,24,Weight,33.89
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3c,7415203,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-04-26,nan,25,Weight,34.02
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3c,7415203,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-05-12,nan,28,Weight,36.11
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3c,7415203,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-05-19,nan,28,Weight,35.63
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3c,7415203,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-05-31,nan,30,Weight,36.36
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3c,7415203,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-06-15,nan,32,Weight,36.9
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3c,7415203,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-06-30,nan,34,Weight,36.89
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3c,7415203,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-07-14,nan,36,Weight,38.85
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3c,7415203,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-07-27,nan,38,Weight,37.26
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3c,7415203,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-08-17,nan,40,Weight,39.61
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3c,7415203,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-09-01,nan,43,Weight,38.78
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3c,7415203,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-09-27,nan,48,Weight,39.29
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3c,7415203,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-10-03,nan,48,Weight,38.52
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3c,7415203,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-10-26,nan,52,Weight,40.79
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3c,7415203,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-11-01,nan,52,Weight,40.08
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3c,7415203,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-11-15,nan,54,Weight,41.29
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3c,7415203,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-12-02,nan,56,Weight,40.46
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3c,7415203,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-12-13,nan,58,Weight,42.23
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3c,7415203,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-12-21,nan,58,Weight,42.84
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3c,7415203,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-12-29,nan,60,Weight,42.37
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3c,7415203,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2023-01-04,nan,62,Weight,42.46
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3c,7415203,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2023-01-17,nan,63,Weight,43.23
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3c,7415203,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2023-01-23,nan,63,Weight,44.18
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3c,7415203,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2023-01-26,nan,64,Weight,43.6
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3c,7415203,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2023-02-01,nan,66,Weight,44.42
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3c,7415203,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2023-02-10,nan,66,Weight,45.53
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3c,7415203,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2023-02-18,nan,67,Weight,45.26
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3c,7415203,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2023-02-24,nan,68,Weight,44.44
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3c,7415203,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2023-03-04,nan,68,Weight,44.47
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3c,7415203,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2023-03-10,nan,70,Weight,43.86
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3c,7415203,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2023-03-16,nan,72,Weight,44.25
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3c,7415203,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2023-03-20,nan,72,Weight,44.07
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3c,7415203,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2023-03-24,nan,72,Weight,44.07
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3c,7415203,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2021-12-31,nan,8,Weight,28.56
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3c,7415203,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-04-05,nan,22,Weight,33.86
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2021-11-26,nan,4,Weight,12.19
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2021-12-02,nan,4,Weight,18.18
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2021-12-10,nan,5,Weight,22.54
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2021-12-17,nan,6,Weight,25.27
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2021-12-23,nan,6,Weight,27.36
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-01-07,nan,10,Weight,29.29
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-01-13,nan,10,Weight,29.72
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-01-20,nan,11,Weight,30.16
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-01-28,nan,12,Weight,31.48
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-02-11,nan,14,Weight,31.76
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-02-25,nan,16,Weight,32.66
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-03-21,nan,19,Weight,34.1
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-03-28,nan,20,Weight,33.54
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-04-12,nan,24,Weight,34.47
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-04-20,nan,24,Weight,35.09
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-04-26,nan,25,Weight,36.79
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-05-12,nan,28,Weight,38.16
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-05-19,nan,28,Weight,38.48
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-05-31,nan,30,Weight,38.65
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-06-15,nan,32,Weight,39.3
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-06-30,nan,34,Weight,40.11
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-07-14,nan,36,Weight,40.15
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-07-27,nan,38,Weight,41.23
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-08-17,nan,40,Weight,41.95
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-09-01,nan,43,Weight,43.39
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-09-27,nan,48,Weight,44.87
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-10-03,nan,48,Weight,45.63
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-10-26,nan,52,Weight,46.67
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-11-01,nan,52,Weight,46.35
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-11-15,nan,54,Weight,47.44
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-12-02,nan,56,Weight,47.59
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-12-13,nan,58,Weight,49.85
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-12-21,nan,58,Weight,50.2
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-12-29,nan,60,Weight,50.74
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2023-01-04,nan,62,Weight,50.24
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2023-01-17,nan,63,Weight,49.59
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2023-01-23,nan,63,Weight,51.17
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2023-01-26,nan,64,Weight,50.99
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2023-02-01,nan,66,Weight,51.39
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2023-02-10,nan,66,Weight,51.26
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2023-02-18,nan,67,Weight,52.08
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2023-02-24,nan,68,Weight,51.88
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2023-03-04,nan,68,Weight,52.99
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2023-03-11,nan,70,Weight,53.05
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2023-03-16,nan,72,Weight,52.28
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2023-03-20,nan,72,Weight,53.07
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2023-03-24,nan,72,Weight,53.07
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2021-12-31,nan,8,Weight,27.83
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-02-18,nan,15,Weight,30.95
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3f,7415206,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-04-05,nan,22,Weight,34.62
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2021-11-26,nan,4,Weight,10.1
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2021-12-02,nan,4,Weight,17.42
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2021-12-10,nan,5,Weight,22.97
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2021-12-17,nan,6,Weight,24.1
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2021-12-23,nan,6,Weight,25.38
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-01-07,nan,10,Weight,28.7
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-01-13,nan,10,Weight,29.5
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-01-20,nan,11,Weight,29.35
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-01-28,nan,12,Weight,31.52
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-02-11,nan,14,Weight,31.98
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-02-26,nan,16,Weight,33.27
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-03-21,nan,19,Weight,33.91
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-03-28,nan,20,Weight,33.92
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-04-12,nan,24,Weight,35.19
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-04-20,nan,24,Weight,35.71
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-04-26,nan,25,Weight,35.85
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-05-12,nan,28,Weight,38.33
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-05-19,nan,28,Weight,37.7
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-05-31,nan,30,Weight,38.86
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-06-15,nan,32,Weight,38.49
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-06-30,nan,34,Weight,38.92
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-07-14,nan,36,Weight,39.88
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-07-27,nan,38,Weight,38.88
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-08-17,nan,40,Weight,40.92
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-09-01,nan,43,Weight,40.94
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-09-27,nan,48,Weight,44.58
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-10-03,nan,48,Weight,44.28
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-10-26,nan,52,Weight,45.33
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-11-01,nan,52,Weight,44.97
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-11-15,nan,54,Weight,44.08
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-12-02,nan,56,Weight,45.37
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-12-13,nan,58,Weight,47.64
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-12-21,nan,58,Weight,47.8
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-12-29,nan,60,Weight,47.95
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2023-01-04,nan,62,Weight,47.41
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2023-01-17,nan,63,Weight,48.59
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2023-01-23,nan,63,Weight,49.39
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2023-01-26,nan,64,Weight,48.25
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2023-02-01,nan,66,Weight,48
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2023-02-10,nan,66,Weight,49.14
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2023-02-18,nan,67,Weight,48.63
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2023-02-24,nan,68,Weight,47.68
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2023-03-04,nan,68,Weight,47.71
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2023-03-10,nan,70,Weight,47.48
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2023-03-16,nan,72,Weight,47.68
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2023-03-20,nan,72,Weight,47.61
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2023-03-24,nan,72,Weight,47.61
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2021-12-31,nan,8,Weight,27.47
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-02-18,nan,15,Weight,32.22
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/6.3g,7415207,TDP43-Q331K-Behav-2,2021-11-02,Male,,,2022-04-05,nan,22,Weight,34.75
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/7.1e,7413901,TDP43-Q331K-Behav-2,2021-11-01,Male,,,2021-11-26,nan,4,Weight,14.97
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/7.1e,7413901,TDP43-Q331K-Behav-2,2021-11-01,Male,,,2021-12-02,nan,4,Weight,20.57
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/7.1e,7413901,TDP43-Q331K-Behav-2,2021-11-01,Male,,,2021-12-10,nan,5,Weight,22.54
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/7.1e,7413901,TDP43-Q331K-Behav-2,2021-11-01,Male,,,2021-12-17,nan,6,Weight,24.18
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/7.1e,7413901,TDP43-Q331K-Behav-2,2021-11-01,Male,,,2021-12-23,nan,6,Weight,25.08
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/7.1e,7413901,TDP43-Q331K-Behav-2,2021-11-01,Male,,,2022-01-07,nan,10,Weight,27.29
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/7.1e,7413901,TDP43-Q331K-Behav-2,2021-11-01,Male,,,2022-01-13,nan,10,Weight,27.61
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/7.1e,7413901,TDP43-Q331K-Behav-2,2021-11-01,Male,,,2022-01-20,nan,11,Weight,27.41
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/7.1e,7413901,TDP43-Q331K-Behav-2,2021-11-01,Male,,,2022-01-28,nan,12,Weight,29.36
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/7.1e,7413901,TDP43-Q331K-Behav-2,2021-11-01,Male,,,2022-02-11,nan,14,Weight,30.02
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/7.1e,7413901,TDP43-Q331K-Behav-2,2021-11-01,Male,,,2022-02-26,nan,16,Weight,30.97
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/7.1e,7413901,TDP43-Q331K-Behav-2,2021-11-01,Male,,,2022-03-21,nan,20,Weight,32.43
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/7.1e,7413901,TDP43-Q331K-Behav-2,2021-11-01,Male,,,2022-03-28,nan,20,Weight,31.65
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/7.1e,7413901,TDP43-Q331K-Behav-2,2021-11-01,Male,,,2022-04-12,nan,24,Weight,32.54
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/7.1e,7413901,TDP43-Q331K-Behav-2,2021-11-01,Male,,,2022-04-20,nan,24,Weight,32.95
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/7.1e,7413901,TDP43-Q331K-Behav-2,2021-11-01,Male,,,2022-04-26,nan,25,Weight,32.4
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/7.1e,7413901,TDP43-Q331K-Behav-2,2021-11-01,Male,,,2022-05-12,nan,28,Weight,33.77
